,Unnamed: 0,fecha_opreal,hora_opreal,central_infotecnica_id,central_nombre,central_tipo,central_tipo_nemotecnico,generacion_real_mwh,generacion_real_ernc_mwh,fecha,fecha2
228410,309929,2019-10-25,22,544,PE SAN GABRIEL,Eólica,eolica,8.63,8.63,2019-10-25 21:00:00,2019-10-25 21:00:00
228419,310447,2019-10-25,23,544,PE SAN GABRIEL,Eólica,eolica,2.76,2.76,2019-10-25 22:00:00,2019-10-25 22:00:00
228428,310965,2019-10-25,24,544,PE SAN GABRIEL,Eólica,eolica,0.03,0.03,2019-10-25 23:00:00,2019-10-25 23:00:00
228443,311866,2019-10-26,1,544,PE SAN GABRIEL,Eólica,eolica,0.57,0.57,2019-10-26 0:00:00,2019-10-26 00:00:00
228445,311954,2019-10-26,15,544,PE SAN GABRIEL,Eólica,eolica,76.42,76.42,2019-10-26 14:00:00,2019-10-26 14:00:00
228461,312857,2019-10-26,2,544,PE SAN GABRIEL,Eólica,eolica,11.23,11.23,2019-10-26 1:00:00,2019-10-26 01:00:00
228464,313093,2019-10-26,16,544,PE SAN GABRIEL,Eólica,eolica,66.17,66.17,2019-10-26 15:00:00,2019-10-26 15:00:00
228473,313691,2019-10-26,3,544,PE SAN GABRIEL,Eólica,eolica,13.7,13.7,2019-10-26 2:00:00,2019-10-26 02:00:00
228488,314475,2019-10-26,17,544,PE SAN GABRIEL,Eólica,eolica,46.3,46.3,2019-10-26 16:00:00,2019-10-26 16:00:00
228490,314527,2019-10-26,4,544,PE SAN GABRIEL,Eólica,eolica,29.47,29.47,2019-10-26 3:00:00,2019-10-26 03:00:00
228502,315360,2019-10-26,5,544,PE SAN GABRIEL,Eólica,eolica,31.77,31.77,2019-10-26 4:00:00,2019-10-26 04:00:00
228511,315868,2019-10-26,18,544,PE SAN GABRIEL,Eólica,eolica,40.4,40.4,2019-10-26 17:00:00,2019-10-26 17:00:00
228518,316161,2019-10-26,6,544,PE SAN GABRIEL,Eólica,eolica,36.9,36.9,2019-10-26 5:00:00,2019-10-26 05:00:00
228533,316988,2019-10-26,7,544,PE SAN GABRIEL,Eólica,eolica,44.69,44.69,2019-10-26 6:00:00,2019-10-26 06:00:00
228536,317277,2019-10-26,19,544,PE SAN GABRIEL,Eólica,eolica,25.28,25.28,2019-10-26 18:00:00,2019-10-26 18:00:00
228545,317778,2019-10-26,8,544,PE SAN GABRIEL,Eólica,eolica,27.76,27.76,2019-10-26 7:00:00,2019-10-26 07:00:00
228560,318604,2019-10-26,9,544,PE SAN GABRIEL,Eólica,eolica,23.61,23.61,2019-10-26 8:00:00,2019-10-26 08:00:00
228563,318748,2019-10-26,20,544,PE SAN GABRIEL,Eólica,eolica,12.46,12.46,2019-10-26 19:00:00,2019-10-26 19:00:00
228572,319412,2019-10-26,10,544,PE SAN GABRIEL,Eólica,eolica,38.96,38.96,2019-10-26 9:00:00,2019-10-26 09:00:00
228588,320203,2019-10-26,21,544,PE SAN GABRIEL,Eólica,eolica,4.38,4.38,2019-10-26 20:00:00,2019-10-26 20:00:00
228589,320229,2019-10-26,11,544,PE SAN GABRIEL,Eólica,eolica,27.23,27.23,2019-10-26 10:00:00,2019-10-26 10:00:00
228600,321040,2019-10-26,12,544,PE SAN GABRIEL,Eólica,eolica,35.16,35.16,2019-10-26 11:00:00,2019-10-26 11:00:00
228610,321609,2019-10-26,22,544,PE SAN GABRIEL,Eólica,eolica,6.78,6.78,2019-10-26 21:00:00,2019-10-26 21:00:00
228617,321859,2019-10-26,13,544,PE SAN GABRIEL,Eólica,eolica,46.47,46.47,2019-10-26 12:00:00,2019-10-26 12:00:00
228628,322657,2019-10-26,14,544,PE SAN GABRIEL,Eólica,eolica,75.38,75.38,2019-10-26 13:00:00,2019-10-26 13:00:00
228635,322902,2019-10-26,23,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-26 22:00:00,2019-10-26 22:00:00
228644,323421,2019-10-26,24,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-26 23:00:00,2019-10-26 23:00:00
228653,323940,2019-10-27,1,544,PE SAN GABRIEL,Eólica,eolica,13.67,13.67,2019-10-27 0:00:00,2019-10-27 00:00:00
228662,324459,2019-10-27,2,544,PE SAN GABRIEL,Eólica,eolica,20.17,20.17,2019-10-27 1:00:00,2019-10-27 01:00:00
228671,324978,2019-10-27,3,544,PE SAN GABRIEL,Eólica,eolica,13.41,13.41,2019-10-27 2:00:00,2019-10-27 02:00:00
228680,325497,2019-10-27,4,544,PE SAN GABRIEL,Eólica,eolica,1.92,1.92,2019-10-27 3:00:00,2019-10-27 03:00:00
228689,326016,2019-10-27,5,544,PE SAN GABRIEL,Eólica,eolica,4.06,4.06,2019-10-27 4:00:00,2019-10-27 04:00:00
228698,326535,2019-10-27,6,544,PE SAN GABRIEL,Eólica,eolica,0.67,0.67,2019-10-27 5:00:00,2019-10-27 05:00:00
228707,327054,2019-10-27,7,544,PE SAN GABRIEL,Eólica,eolica,3.72,3.72,2019-10-27 6:00:00,2019-10-27 06:00:00
228716,327573,2019-10-27,8,544,PE SAN GABRIEL,Eólica,eolica,9.29,9.29,2019-10-27 7:00:00,2019-10-27 07:00:00
228725,328092,2019-10-27,9,544,PE SAN GABRIEL,Eólica,eolica,6.95,6.95,2019-10-27 8:00:00,2019-10-27 08:00:00
228734,328611,2019-10-27,10,544,PE SAN GABRIEL,Eólica,eolica,3.09,3.09,2019-10-27 9:00:00,2019-10-27 09:00:00
228743,329130,2019-10-27,11,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-27 10:00:00,2019-10-27 10:00:00
228752,329649,2019-10-27,12,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-27 11:00:00,2019-10-27 11:00:00
228761,330168,2019-10-27,13,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-27 12:00:00,2019-10-27 12:00:00
228770,330687,2019-10-27,14,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-27 13:00:00,2019-10-27 13:00:00
228779,331206,2019-10-27,15,544,PE SAN GABRIEL,Eólica,eolica,39.75,39.75,2019-10-27 14:00:00,2019-10-27 14:00:00
228788,331725,2019-10-27,16,544,PE SAN GABRIEL,Eólica,eolica,35.83,35.83,2019-10-27 15:00:00,2019-10-27 15:00:00
228797,332244,2019-10-27,17,544,PE SAN GABRIEL,Eólica,eolica,35.76,35.76,2019-10-27 16:00:00,2019-10-27 16:00:00
228806,332763,2019-10-27,18,544,PE SAN GABRIEL,Eólica,eolica,34.59,34.59,2019-10-27 17:00:00,2019-10-27 17:00:00
228815,333282,2019-10-27,19,544,PE SAN GABRIEL,Eólica,eolica,29.77,29.77,2019-10-27 18:00:00,2019-10-27 18:00:00
228824,333801,2019-10-27,20,544,PE SAN GABRIEL,Eólica,eolica,22.34,22.34,2019-10-27 19:00:00,2019-10-27 19:00:00
228833,334320,2019-10-27,21,544,PE SAN GABRIEL,Eólica,eolica,24.64,24.64,2019-10-27 20:00:00,2019-10-27 20:00:00
228842,334839,2019-10-27,22,544,PE SAN GABRIEL,Eólica,eolica,18.39,18.39,2019-10-27 21:00:00,2019-10-27 21:00:00
228851,335358,2019-10-27,23,544,PE SAN GABRIEL,Eólica,eolica,18.27,18.27,2019-10-27 22:00:00,2019-10-27 22:00:00
228860,335877,2019-10-27,24,544,PE SAN GABRIEL,Eólica,eolica,36.67,36.67,2019-10-27 23:00:00,2019-10-27 23:00:00
228869,336396,2019-10-28,1,544,PE SAN GABRIEL,Eólica,eolica,50.91,50.91,2019-10-28 0:00:00,2019-10-28 00:00:00
228878,336915,2019-10-28,2,544,PE SAN GABRIEL,Eólica,eolica,48.83,48.83,2019-10-28 1:00:00,2019-10-28 01:00:00
228887,337434,2019-10-28,3,544,PE SAN GABRIEL,Eólica,eolica,40.42,40.42,2019-10-28 2:00:00,2019-10-28 02:00:00
228896,337953,2019-10-28,4,544,PE SAN GABRIEL,Eólica,eolica,31.63,31.63,2019-10-28 3:00:00,2019-10-28 03:00:00
228905,338472,2019-10-28,5,544,PE SAN GABRIEL,Eólica,eolica,42.66,42.66,2019-10-28 4:00:00,2019-10-28 04:00:00
228914,338991,2019-10-28,6,544,PE SAN GABRIEL,Eólica,eolica,46.16,46.16,2019-10-28 5:00:00,2019-10-28 05:00:00
228923,339510,2019-10-28,7,544,PE SAN GABRIEL,Eólica,eolica,34.67,34.67,2019-10-28 6:00:00,2019-10-28 06:00:00
228932,340029,2019-10-28,8,544,PE SAN GABRIEL,Eólica,eolica,32.41,32.41,2019-10-28 7:00:00,2019-10-28 07:00:00
228941,340548,2019-10-28,9,544,PE SAN GABRIEL,Eólica,eolica,27.34,27.34,2019-10-28 8:00:00,2019-10-28 08:00:00
228950,341067,2019-10-28,10,544,PE SAN GABRIEL,Eólica,eolica,29.73,29.73,2019-10-28 9:00:00,2019-10-28 09:00:00
228959,341586,2019-10-28,11,544,PE SAN GABRIEL,Eólica,eolica,74.43,74.43,2019-10-28 10:00:00,2019-10-28 10:00:00
228968,342104,2019-10-28,12,544,PE SAN GABRIEL,Eólica,eolica,116.13,116.13,2019-10-28 11:00:00,2019-10-28 11:00:00
228977,342622,2019-10-28,13,544,PE SAN GABRIEL,Eólica,eolica,125.42,125.42,2019-10-28 12:00:00,2019-10-28 12:00:00
228986,343140,2019-10-28,14,544,PE SAN GABRIEL,Eólica,eolica,131.86,131.86,2019-10-28 13:00:00,2019-10-28 13:00:00
228995,343659,2019-10-28,15,544,PE SAN GABRIEL,Eólica,eolica,121.47,121.47,2019-10-28 14:00:00,2019-10-28 14:00:00
229004,344177,2019-10-28,16,544,PE SAN GABRIEL,Eólica,eolica,109.7,109.7,2019-10-28 15:00:00,2019-10-28 15:00:00
229013,344695,2019-10-28,17,544,PE SAN GABRIEL,Eólica,eolica,104.69,104.69,2019-10-28 16:00:00,2019-10-28 16:00:00
229022,345214,2019-10-28,18,544,PE SAN GABRIEL,Eólica,eolica,101.83,101.83,2019-10-28 17:00:00,2019-10-28 17:00:00
229031,345733,2019-10-28,19,544,PE SAN GABRIEL,Eólica,eolica,86.03,86.03,2019-10-28 18:00:00,2019-10-28 18:00:00
229040,346252,2019-10-28,20,544,PE SAN GABRIEL,Eólica,eolica,78.71,78.71,2019-10-28 19:00:00,2019-10-28 19:00:00
229049,346771,2019-10-28,21,544,PE SAN GABRIEL,Eólica,eolica,36.96,36.96,2019-10-28 20:00:00,2019-10-28 20:00:00
229058,347290,2019-10-28,22,544,PE SAN GABRIEL,Eólica,eolica,22.94,22.94,2019-10-28 21:00:00,2019-10-28 21:00:00
229067,347809,2019-10-28,23,544,PE SAN GABRIEL,Eólica,eolica,50.27,50.27,2019-10-28 22:00:00,2019-10-28 22:00:00
229076,348328,2019-10-28,24,544,PE SAN GABRIEL,Eólica,eolica,56.22,56.22,2019-10-28 23:00:00,2019-10-28 23:00:00
229085,348848,2019-10-29,1,544,PE SAN GABRIEL,Eólica,eolica,43.28,43.28,2019-10-29 0:00:00,2019-10-29 00:00:00
229094,349368,2019-10-29,2,544,PE SAN GABRIEL,Eólica,eolica,41.46,41.46,2019-10-29 1:00:00,2019-10-29 01:00:00
229103,349888,2019-10-29,3,544,PE SAN GABRIEL,Eólica,eolica,45.47,45.47,2019-10-29 2:00:00,2019-10-29 02:00:00
229112,350408,2019-10-29,4,544,PE SAN GABRIEL,Eólica,eolica,32.95,32.95,2019-10-29 3:00:00,2019-10-29 03:00:00
229121,350928,2019-10-29,5,544,PE SAN GABRIEL,Eólica,eolica,61.79,61.79,2019-10-29 4:00:00,2019-10-29 04:00:00
229130,351448,2019-10-29,6,544,PE SAN GABRIEL,Eólica,eolica,38.34,38.34,2019-10-29 5:00:00,2019-10-29 05:00:00
229139,351968,2019-10-29,7,544,PE SAN GABRIEL,Eólica,eolica,35.64,35.64,2019-10-29 6:00:00,2019-10-29 06:00:00
229148,352488,2019-10-29,8,544,PE SAN GABRIEL,Eólica,eolica,20.8,20.8,2019-10-29 7:00:00,2019-10-29 07:00:00
229157,353008,2019-10-29,9,544,PE SAN GABRIEL,Eólica,eolica,27.6,27.6,2019-10-29 8:00:00,2019-10-29 08:00:00
229166,353528,2019-10-29,10,544,PE SAN GABRIEL,Eólica,eolica,53.57,53.57,2019-10-29 9:00:00,2019-10-29 09:00:00
229175,354048,2019-10-29,11,544,PE SAN GABRIEL,Eólica,eolica,47.27,47.27,2019-10-29 10:00:00,2019-10-29 10:00:00
229184,354568,2019-10-29,12,544,PE SAN GABRIEL,Eólica,eolica,48.68,48.68,2019-10-29 11:00:00,2019-10-29 11:00:00
229193,355088,2019-10-29,13,544,PE SAN GABRIEL,Eólica,eolica,25.18,25.18,2019-10-29 12:00:00,2019-10-29 12:00:00
229202,355608,2019-10-29,14,544,PE SAN GABRIEL,Eólica,eolica,35.88,35.88,2019-10-29 13:00:00,2019-10-29 13:00:00
229211,356128,2019-10-29,15,544,PE SAN GABRIEL,Eólica,eolica,76.19,76.19,2019-10-29 14:00:00,2019-10-29 14:00:00
229220,356648,2019-10-29,16,544,PE SAN GABRIEL,Eólica,eolica,60.44,60.44,2019-10-29 15:00:00,2019-10-29 15:00:00
229229,357168,2019-10-29,17,544,PE SAN GABRIEL,Eólica,eolica,34.92,34.92,2019-10-29 16:00:00,2019-10-29 16:00:00
229238,357688,2019-10-29,18,544,PE SAN GABRIEL,Eólica,eolica,44.27,44.27,2019-10-29 17:00:00,2019-10-29 17:00:00
229247,358208,2019-10-29,19,544,PE SAN GABRIEL,Eólica,eolica,47.9,47.9,2019-10-29 18:00:00,2019-10-29 18:00:00
229256,358728,2019-10-29,20,544,PE SAN GABRIEL,Eólica,eolica,30.64,30.64,2019-10-29 19:00:00,2019-10-29 19:00:00
229265,359248,2019-10-29,21,544,PE SAN GABRIEL,Eólica,eolica,22.95,22.95,2019-10-29 20:00:00,2019-10-29 20:00:00
229274,359768,2019-10-29,22,544,PE SAN GABRIEL,Eólica,eolica,3.13,3.13,2019-10-29 21:00:00,2019-10-29 21:00:00
229283,360288,2019-10-29,23,544,PE SAN GABRIEL,Eólica,eolica,3.03,3.03,2019-10-29 22:00:00,2019-10-29 22:00:00
229292,360808,2019-10-29,24,544,PE SAN GABRIEL,Eólica,eolica,0.01,0.01,2019-10-29 23:00:00,2019-10-29 23:00:00
229301,361328,2019-10-30,1,544,PE SAN GABRIEL,Eólica,eolica,0.18,0.18,2019-10-30 0:00:00,2019-10-30 00:00:00
229310,361848,2019-10-30,2,544,PE SAN GABRIEL,Eólica,eolica,0.2,0.2,2019-10-30 1:00:00,2019-10-30 01:00:00
229319,362368,2019-10-30,3,544,PE SAN GABRIEL,Eólica,eolica,2.41,2.41,2019-10-30 2:00:00,2019-10-30 02:00:00
229328,362888,2019-10-30,4,544,PE SAN GABRIEL,Eólica,eolica,7.58,7.58,2019-10-30 3:00:00,2019-10-30 03:00:00
229337,363408,2019-10-30,5,544,PE SAN GABRIEL,Eólica,eolica,17.07,17.07,2019-10-30 4:00:00,2019-10-30 04:00:00
229346,363928,2019-10-30,6,544,PE SAN GABRIEL,Eólica,eolica,21.75,21.75,2019-10-30 5:00:00,2019-10-30 05:00:00
229355,364448,2019-10-30,7,544,PE SAN GABRIEL,Eólica,eolica,30.44,30.44,2019-10-30 6:00:00,2019-10-30 06:00:00
229364,364968,2019-10-30,8,544,PE SAN GABRIEL,Eólica,eolica,20.03,20.03,2019-10-30 7:00:00,2019-10-30 07:00:00
229373,365488,2019-10-30,9,544,PE SAN GABRIEL,Eólica,eolica,13.96,13.96,2019-10-30 8:00:00,2019-10-30 08:00:00
229382,366008,2019-10-30,10,544,PE SAN GABRIEL,Eólica,eolica,4.33,4.33,2019-10-30 9:00:00,2019-10-30 09:00:00
229391,366528,2019-10-30,11,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-30 10:00:00,2019-10-30 10:00:00
229400,367047,2019-10-30,12,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-30 11:00:00,2019-10-30 11:00:00
229409,367566,2019-10-30,13,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-30 12:00:00,2019-10-30 12:00:00
229418,368085,2019-10-30,14,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-30 13:00:00,2019-10-30 13:00:00
229427,368604,2019-10-30,15,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-30 14:00:00,2019-10-30 14:00:00
229436,369123,2019-10-30,16,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-30 15:00:00,2019-10-30 15:00:00
229445,369642,2019-10-30,17,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-30 16:00:00,2019-10-30 16:00:00
229454,370161,2019-10-30,18,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-30 17:00:00,2019-10-30 17:00:00
229463,370681,2019-10-30,19,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-30 18:00:00,2019-10-30 18:00:00
229472,371201,2019-10-30,20,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-30 19:00:00,2019-10-30 19:00:00
229481,371721,2019-10-30,21,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-30 20:00:00,2019-10-30 20:00:00
229490,372241,2019-10-30,22,544,PE SAN GABRIEL,Eólica,eolica,12.01,12.01,2019-10-30 21:00:00,2019-10-30 21:00:00
229499,372761,2019-10-30,23,544,PE SAN GABRIEL,Eólica,eolica,36.1,36.1,2019-10-30 22:00:00,2019-10-30 22:00:00
229508,373281,2019-10-30,24,544,PE SAN GABRIEL,Eólica,eolica,56.81,56.81,2019-10-30 23:00:00,2019-10-30 23:00:00
229517,373802,2019-10-31,1,544,PE SAN GABRIEL,Eólica,eolica,76.59,76.59,2019-10-31 0:00:00,2019-10-31 00:00:00
229526,374323,2019-10-31,2,544,PE SAN GABRIEL,Eólica,eolica,44.57,44.57,2019-10-31 1:00:00,2019-10-31 01:00:00
229535,374844,2019-10-31,3,544,PE SAN GABRIEL,Eólica,eolica,30.45,30.45,2019-10-31 2:00:00,2019-10-31 02:00:00
229544,375365,2019-10-31,4,544,PE SAN GABRIEL,Eólica,eolica,27.78,27.78,2019-10-31 3:00:00,2019-10-31 03:00:00
229553,375886,2019-10-31,5,544,PE SAN GABRIEL,Eólica,eolica,38.53,38.53,2019-10-31 4:00:00,2019-10-31 04:00:00
229562,376407,2019-10-31,6,544,PE SAN GABRIEL,Eólica,eolica,28.22,28.22,2019-10-31 5:00:00,2019-10-31 05:00:00
229571,376928,2019-10-31,7,544,PE SAN GABRIEL,Eólica,eolica,12.16,12.16,2019-10-31 6:00:00,2019-10-31 06:00:00
229580,377449,2019-10-31,8,544,PE SAN GABRIEL,Eólica,eolica,7.8,7.8,2019-10-31 7:00:00,2019-10-31 07:00:00
229589,377970,2019-10-31,9,544,PE SAN GABRIEL,Eólica,eolica,1.99,1.99,2019-10-31 8:00:00,2019-10-31 08:00:00
229598,378491,2019-10-31,10,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-31 9:00:00,2019-10-31 09:00:00
229607,379012,2019-10-31,11,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-31 10:00:00,2019-10-31 10:00:00
229616,379533,2019-10-31,12,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-31 11:00:00,2019-10-31 11:00:00
229625,380054,2019-10-31,13,544,PE SAN GABRIEL,Eólica,eolica,0.0,0.0,2019-10-31 12:00:00,2019-10-31 12:00:00
229634,380575,2019-10-31,14,544,PE SAN GABRIEL,Eólica,eolica,0.5,0.5,2019-10-31 13:00:00,2019-10-31 13:00:00
229643,381096,2019-10-31,15,544,PE SAN GABRIEL,Eólica,eolica,6.21,6.21,2019-10-31 14:00:00,2019-10-31 14:00:00
229652,381617,2019-10-31,16,544,PE SAN GABRIEL,Eólica,eolica,9.93,9.93,2019-10-31 15:00:00,2019-10-31 15:00:00
229661,382138,2019-10-31,17,544,PE SAN GABRIEL,Eólica,eolica,16.13,16.13,2019-10-31 16:00:00,2019-10-31 16:00:00
229670,382659,2019-10-31,18,544,PE SAN GABRIEL,Eólica,eolica,17.66,17.66,2019-10-31 17:00:00,2019-10-31 17:00:00
229679,383180,2019-10-31,19,544,PE SAN GABRIEL,Eólica,eolica,35.04,35.04,2019-10-31 18:00:00,2019-10-31 18:00:00
229688,383701,2019-10-31,20,544,PE SAN GABRIEL,Eólica,eolica,29.39,29.39,2019-10-31 19:00:00,2019-10-31 19:00:00
229697,384222,2019-10-31,21,544,PE SAN GABRIEL,Eólica,eolica,24.02,24.02,2019-10-31 20:00:00,2019-10-31 20:00:00
229706,384743,2019-10-31,22,544,PE SAN GABRIEL,Eólica,eolica,18.02,18.02,2019-10-31 21:00:00,2019-10-31 21:00:00
229715,385264,2019-10-31,23,544,PE SAN GABRIEL,Eólica,eolica,9.91,9.91,2019-10-31 22:00:00,2019-10-31 22:00:00
229724,385785,2019-10-31,24,544,PE SAN GABRIEL,Eólica,eolica,10.87,10.87,2019-10-31 23:00:00,2019-10-31 23:00:00
229733,431,2019-11-01,1,544,PE SAN GABRIEL,Eólica,eolica,22.87,22.87,2019-11-01 0:00:00,2019-11-01 00:00:00
229742,951,2019-11-01,2,544,PE SAN GABRIEL,Eólica,eolica,37.09,37.09,2019-11-01 1:00:00,2019-11-01 01:00:00
229751,1471,2019-11-01,3,544,PE SAN GABRIEL,Eólica,eolica,51.23,51.23,2019-11-01 2:00:00,2019-11-01 02:00:00
229760,1991,2019-11-01,4,544,PE SAN GABRIEL,Eólica,eolica,53.96,53.96,2019-11-01 3:00:00,2019-11-01 03:00:00
229769,2511,2019-11-01,5,544,PE SAN GABRIEL,Eólica,eolica,24.64,24.64,2019-11-01 4:00:00,2019-11-01 04:00:00
229778,3031,2019-11-01,6,544,PE SAN GABRIEL,Eólica,eolica,21.13,21.13,2019-11-01 5:00:00,2019-11-01 05:00:00
229787,3551,2019-11-01,7,544,PE SAN GABRIEL,Eólica,eolica,47.87,47.87,2019-11-01 6:00:00,2019-11-01 06:00:00
229796,4071,2019-11-01,8,544,PE SAN GABRIEL,Eólica,eolica,125.98,125.98,2019-11-01 7:00:00,2019-11-01 07:00:00
229805,4591,2019-11-01,9,544,PE SAN GABRIEL,Eólica,eolica,125.14,125.14,2019-11-01 8:00:00,2019-11-01 08:00:00
229814,5111,2019-11-01,10,544,PE SAN GABRIEL,Eólica,eolica,127.2,127.2,2019-11-01 9:00:00,2019-11-01 09:00:00
229823,5631,2019-11-01,11,544,PE SAN GABRIEL,Eólica,eolica,102.92,102.92,2019-11-01 10:00:00,2019-11-01 10:00:00
229832,6151,2019-11-01,12,544,PE SAN GABRIEL,Eólica,eolica,87.13,87.13,2019-11-01 11:00:00,2019-11-01 11:00:00
229841,6671,2019-11-01,13,544,PE SAN GABRIEL,Eólica,eolica,63.77,63.77,2019-11-01 12:00:00,2019-11-01 12:00:00
229850,7191,2019-11-01,14,544,PE SAN GABRIEL,Eólica,eolica,87.12,87.12,2019-11-01 13:00:00,2019-11-01 13:00:00
229859,7711,2019-11-01,15,544,PE SAN GABRIEL,Eólica,eolica,90.37,90.37,2019-11-01 14:00:00,2019-11-01 14:00:00
229868,8231,2019-11-01,16,544,PE SAN GABRIEL,Eólica,eolica,71.28,71.28,2019-11-01 15:00:00,2019-11-01 15:00:00
229877,8751,2019-11-01,17,544,PE SAN GABRIEL,Eólica,eolica,55.88,55.88,2019-11-01 16:00:00,2019-11-01 16:00:00
229886,9271,2019-11-01,18,544,PE SAN GABRIEL,Eólica,eolica,38.82,38.82,2019-11-01 17:00:00,2019-11-01 17:00:00
229895,9791,2019-11-01,19,544,PE SAN GABRIEL,Eólica,eolica,27.44,27.44,2019-11-01 18:00:00,2019-11-01 18:00:00
229904,10311,2019-11-01,20,544,PE SAN GABRIEL,Eólica,eolica,48.48,48.48,2019-11-01 19:00:00,2019-11-01 19:00:00
229913,10831,2019-11-01,21,544,PE SAN GABRIEL,Eólica,eolica,48.72,48.72,2019-11-01 20:00:00,2019-11-01 20:00:00
229922,11351,2019-11-01,22,544,PE SAN GABRIEL,Eólica,eolica,41.62,41.62,2019-11-01 21:00:00,2019-11-01 21:00:00
229931,11871,2019-11-01,23,544,PE SAN GABRIEL,Eólica,eolica,20.07,20.07,2019-11-01 22:00:00,2019-11-01 22:00:00
229940,12391,2019-11-01,24,544,PE SAN GABRIEL,Eólica,eolica,23.48,23.48,2019-11-01 23:00:00,2019-11-01 23:00:00
229956,13343,2019-11-02,4,544,PE SAN GABRIEL,Eólica,eolica,55.07,55.07,2019-11-02 3:00:00,2019-11-02 03:00:00
229957,13354,2019-11-02,1,544,PE SAN GABRIEL,Eólica,eolica,40.53,40.53,2019-11-02 0:00:00,2019-11-02 00:00:00
229974,14395,2019-11-02,2,544,PE SAN GABRIEL,Eólica,eolica,41.05,41.05,2019-11-02 1:00:00,2019-11-02 01:00:00
229975,14401,2019-11-02,5,544,PE SAN GABRIEL,Eólica,eolica,103.01,103.01,2019-11-02 4:00:00,2019-11-02 04:00:00
229991,15411,2019-11-02,3,544,PE SAN GABRIEL,Eólica,eolica,60.13,60.13,2019-11-02 2:00:00,2019-11-02 02:00:00
229993,15483,2019-11-02,6,544,PE SAN GABRIEL,Eólica,eolica,129.89,129.89,2019-11-02 5:00:00,2019-11-02 05:00:00
230003,16059,2019-11-02,7,544,PE SAN GABRIEL,Eólica,eolica,114.99,114.99,2019-11-02 6:00:00,2019-11-02 06:00:00
230012,16583,2019-11-02,8,544,PE SAN GABRIEL,Eólica,eolica,99.5,99.5,2019-11-02 7:00:00,2019-11-02 07:00:00
230021,17107,2019-11-02,9,544,PE SAN GABRIEL,Eólica,eolica,109.95,109.95,2019-11-02 8:00:00,2019-11-02 08:00:00
230030,17631,2019-11-02,10,544,PE SAN GABRIEL,Eólica,eolica,125.85,125.85,2019-11-02 9:00:00,2019-11-02 09:00:00
230039,18154,2019-11-02,11,544,PE SAN GABRIEL,Eólica,eolica,135.33,135.33,2019-11-02 10:00:00,2019-11-02 10:00:00
230048,18677,2019-11-02,12,544,PE SAN GABRIEL,Eólica,eolica,136.51,136.51,2019-11-02 11:00:00,2019-11-02 11:00:00
230057,19200,2019-11-02,13,544,PE SAN GABRIEL,Eólica,eolica,134.49,134.49,2019-11-02 12:00:00,2019-11-02 12:00:00
230066,19723,2019-11-02,14,544,PE SAN GABRIEL,Eólica,eolica,136.8,136.8,2019-11-02 13:00:00,2019-11-02 13:00:00
230075,20246,2019-11-02,15,544,PE SAN GABRIEL,Eólica,eolica,137.4,137.4,2019-11-02 14:00:00,2019-11-02 14:00:00
230084,20769,2019-11-02,16,544,PE SAN GABRIEL,Eólica,eolica,134.73,134.73,2019-11-02 15:00:00,2019-11-02 15:00:00
230093,21292,2019-11-02,17,544,PE SAN GABRIEL,Eólica,eolica,139.51,139.51,2019-11-02 16:00:00,2019-11-02 16:00:00
230102,21815,2019-11-02,18,544,PE SAN GABRIEL,Eólica,eolica,139.75,139.75,2019-11-02 17:00:00,2019-11-02 17:00:00
230111,22339,2019-11-02,19,544,PE SAN GABRIEL,Eólica,eolica,138.58,138.58,2019-11-02 18:00:00,2019-11-02 18:00:00
230120,22863,2019-11-02,20,544,PE SAN GABRIEL,Eólica,eolica,139.45,139.45,2019-11-02 19:00:00,2019-11-02 19:00:00
230129,23387,2019-11-02,21,544,PE SAN GABRIEL,Eólica,eolica,143.16,143.16,2019-11-02 20:00:00,2019-11-02 20:00:00
230138,23911,2019-11-02,22,544,PE SAN GABRIEL,Eólica,eolica,143.7,143.7,2019-11-02 21:00:00,2019-11-02 21:00:00
